ID,Marital Status,Gender,Income,Children,Education,Occupation,Home Owner,Cars,Commute Distance,Region,Age,Purchased Bike,Con_hijos,Con_vehiculo
26495,Single,Female,40000.0,2.0,High School,Professional,Yes,2.0,10+ Miles,North America,57.0,No,Si,Si
11823,Married,Female,70000.0,0.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,39.0,No,No,No
23449,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,5-10 Miles,North America,48.0,No,Si,Si
23459,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,5-10 Miles,North America,50.0,No,Si,Si
19543,Married,Male,70000.0,5.0,Graduate Degree,Professional,No,3.0,10+ Miles,North America,47.0,No,Si,Si
14914,Married,Female,40000.0,1.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,49.0,Yes,Si,Si
12033,Single,Female,40000.0,0.0,High School,Skilled Manual,No,2.0,0-1 Miles,North America,27.0,Yes,No,Si
11941,Single,Male,60000.0,0.0,Partial College,Skilled Manual,Yes,1.0,5-10 Miles,North America,29.0,No,No,Si
14389,Married,Male,60000.0,2.0,Bachelors,Management,Yes,0.0,2-5 Miles,North America,59.0,No,Si,No
18050,Married,Female,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,0-1 Miles,North America,45.0,Yes,Si,Si
19856,Married,Female,60000.0,4.0,Bachelors,Management,Yes,2.0,2-5 Miles,North America,60.0,No,Si,Si
11663,Married,Male,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,36.0,Yes,Si,No
27740,Married,Female,40000.0,0.0,High School,Skilled Manual,Yes,2.0,5-10 Miles,North America,27.0,No,No,Si
23455,Single,Male,80000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,50.0,No,Si,Si
15292,Single,Female,60000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,35.0,No,Si,No
21587,Married,Female,60000.0,1.0,Graduate Degree,Skilled Manual,Yes,0.0,2-5 Miles,North America,34.0,Yes,Si,No
23513,Married,Female,40000.0,3.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,54.0,No,Si,Si
24322,Married,Female,60000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,0-1 Miles,North America,42.0,No,Si,Si
26298,Married,Female,50000.0,1.0,Bachelors,Skilled Manual,Yes,0.0,2-5 Miles,North America,34.0,Yes,Si,No
25419,Single,Male,50000.0,2.0,Bachelors,Skilled Manual,No,1.0,0-1 Miles,North America,38.0,Yes,Si,Si
13343,Married,Female,90000.0,5.0,Bachelors,Management,Yes,2.0,1-2 Miles,North America,63.0,Yes,Si,Si
11303,Single,Female,90000.0,4.0,High School,Professional,No,3.0,1-2 Miles,North America,45.0,Yes,Si,Si
21693,Single,Female,60000.0,0.0,Graduate Degree,Skilled Manual,No,0.0,0-1 Miles,North America,40.0,No,No,No
28056,Married,Male,70000.0,2.0,Partial High School,Skilled Manual,Yes,2.0,10+ Miles,North America,53.0,No,Si,Si
11788,Single,Female,70000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,34.0,No,Si,No
22296,Married,Male,70000.0,0.0,Bachelors,Professional,No,1.0,0-1 Miles,North America,38.0,No,No,Si
15319,Married,Female,70000.0,4.0,Bachelors,Management,No,1.0,1-2 Miles,North America,59.0,No,Si,Si
17654,Single,Female,40000.0,3.0,Partial College,Clerical,Yes,1.0,1-2 Miles,North America,30.0,Yes,Si,Si
14662,Married,Male,60000.0,1.0,Bachelors,Professional,Yes,1.0,0-1 Miles,North America,48.0,Yes,Si,Si
17541,Married,Female,40000.0,4.0,High School,Skilled Manual,Yes,2.0,2-5 Miles,North America,43.0,No,Si,Si
13886,Married,Female,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,35.0,Yes,Si,No
13073,Married,Female,60000.0,0.0,Partial College,Professional,Yes,2.0,5-10 Miles,North America,30.0,No,No,Si
21940,Married,Male,90000.0,5.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,47.0,Yes,Si,No
20196,Married,Male,60000.0,1.0,Partial College,Skilled Manual,Yes,1.0,2-5 Miles,North America,45.0,Yes,Si,Si
23491,Single,Male,100000.0,2.0,Partial College,Professional,No,4.0,1-2 Miles,North America,45.0,No,Si,Si
16651,Married,Female,120000.0,2.0,Bachelors,Management,Yes,3.0,5-10 Miles,North America,62.0,No,Si,Si
16813,Married,Male,60000.0,2.0,Partial College,Professional,Yes,2.0,10+ Miles,North America,55.0,No,Si,Si
16007,Married,Female,90000.0,5.0,Bachelors,Management,Yes,2.0,1-2 Miles,North America,66.0,Yes,Si,Si
27434,Single,Male,70000.0,4.0,Partial College,Professional,Yes,1.0,10+ Miles,North America,56.0,No,Si,Si
27756,Single,Female,50000.0,3.0,Bachelors,Skilled Manual,No,1.0,0-1 Miles,North America,40.0,No,Si,Si
23818,Married,Female,50000.0,0.0,Graduate Degree,Skilled Manual,Yes,0.0,1-2 Miles,North America,33.0,Yes,No,No
19012,Married,Male,80000.0,3.0,Bachelors,Management,Yes,1.0,1-2 Miles,North America,56.0,No,Si,Si
18329,Single,Male,30000.0,0.0,Partial High School,Clerical,No,2.0,5-10 Miles,North America,27.0,No,No,Si
29037,Married,Male,60000.0,0.0,Graduate Degree,Professional,No,0.0,0-1 Miles,North America,39.0,No,No,No
26576,Married,Female,60000.0,0.0,Partial College,Skilled Manual,Yes,2.0,5-10 Miles,North America,31.0,No,No,Si
12192,Single,Female,60000.0,2.0,Partial High School,Skilled Manual,No,2.0,1-2 Miles,North America,51.0,No,Si,Si
14887,Married,Female,30000.0,1.0,High School,Clerical,Yes,1.0,5-10 Miles,North America,52.0,No,Si,Si
11734,Married,Male,60000.0,1.0,Partial College,Skilled Manual,No,1.0,0-1 Miles,North America,47.0,No,Si,Si
17462,Married,Male,70000.0,3.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,53.0,Yes,Si,Si
20659,Married,Male,70000.0,3.0,Graduate Degree,Professional,Yes,0.0,0-1 Miles,North America,35.0,Yes,Si,No
28004,Married,Female,60000.0,3.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,66.0,No,Si,Si
19741,Single,Female,80000.0,4.0,Graduate Degree,Management,Yes,2.0,5-10 Miles,North America,65.0,No,Si,Si
17450,Married,Male,80000.0,5.0,Partial College,Professional,Yes,3.0,5-10 Miles,North America,45.0,No,Si,Si
17337,Single,Male,40000.0,0.0,High School,Skilled Manual,Yes,1.0,5-10 Miles,North America,31.0,No,No,Si
18594,Single,Female,80000.0,3.0,Bachelors,Skilled Manual,Yes,3.0,10+ Miles,North America,40.0,Yes,Si,Si
15982,Married,Male,110000.0,5.0,Partial College,Professional,Yes,4.0,2-5 Miles,North America,46.0,No,Si,Si
28625,Single,Male,40000.0,2.0,Partial College,Clerical,No,1.0,1-2 Miles,North America,47.0,Yes,Si,Si
11269,Married,Male,130000.0,2.0,Graduate Degree,Management,Yes,2.0,0-1 Miles,North America,41.0,No,Si,Si
25148,Married,Male,60000.0,2.0,High School,Professional,No,2.0,1-2 Miles,North America,48.0,Yes,Si,Si
13920,Single,Female,50000.0,4.0,Bachelors,Skilled Manual,Yes,2.0,0-1 Miles,North America,42.0,No,Si,Si
23704,Single,Male,40000.0,5.0,High School,Professional,Yes,4.0,10+ Miles,North America,43.0,Yes,Si,Si
28972,Single,Female,60000.0,3.0,Graduate Degree,Management,Yes,2.0,10+ Miles,North America,66.0,No,Si,Si
22730,Married,Male,70000.0,5.0,Bachelors,Management,Yes,2.0,10+ Miles,North America,63.0,No,Si,Si
29134,Married,Male,60000.0,4.0,Bachelors,Skilled Manual,No,3.0,10+ Miles,North America,42.0,No,Si,Si
14332,Single,Female,30000.0,0.0,High School,Skilled Manual,No,2.0,5-10 Miles,North America,26.0,No,No,Si
19117,Single,Female,60000.0,1.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,36.0,Yes,Si,No
22864,Married,Male,90000.0,2.0,Partial College,Professional,No,0.0,5-10 Miles,North America,49.0,Yes,Si,No
11292,Single,Male,150000.0,1.0,Partial College,Professional,No,3.0,0-1 Miles,North America,44.0,Yes,Si,Si
13466,Married,Male,80000.0,5.0,Partial College,Professional,Yes,3.0,1-2 Miles,North America,46.0,No,Si,Si
23731,Married,Male,60000.0,2.0,High School,Professional,Yes,2.0,2-5 Miles,North America,54.0,Yes,Si,Si
28672,Single,Male,70000.0,4.0,Graduate Degree,Professional,Yes,0.0,2-5 Miles,North America,35.0,Yes,Si,No
11809,Married,Male,60000.0,2.0,Bachelors,Skilled Manual,Yes,0.0,0-1 Miles,North America,38.0,Yes,Si,No
19664,Single,Male,100000.0,3.0,Bachelors,Management,No,3.0,1-2 Miles,North America,38.0,No,Si,Si
12121,Single,Male,60000.0,3.0,High School,Professional,Yes,2.0,10+ Miles,North America,53.0,Yes,Si,Si
